id,headline_location,company,exp_location,title,description,start_day,end_day,first_job_start,number_of_recommendations
97dd1b62-ee2b-48fd-9c00-fef39f03f337,"Denver, Colorado, United States",Company_N,"Tampa/St. Petersburg, Florida Area",Tampa Team Manager,"*Provide quality technical advice and assistance to surgeons, neurologists, and anesthesiologists by monitoring patientsâ€™ neurological function during spinal and vascular procedures (SSEP, TCMEP, EMG, EEG, RLN, Thyroid, and Cauda Equina). ",1/1/2016,6/1/2017,5/1/2011,5.3
9d5360af-fd00-4d4e-b265-a1fb1c821344,"Belo Horizonte, Minas Gerais, Brazil",Company_N,"Belo Horizonte, Minas Gerais, Brasil",instrumentadora cirÃºrgico,,9/1/2018,,9/1/2002,5.8
693be4d5-dc7c-4f39-9c6a-011f7403f7b7,"Dayton, Ohio, United States",Company_N,"Fairborn, Ohio",Manager of Manufacturing,,2/1/2016,6/1/2018,8/1/2004,5.4
5303a029-c833-4c62-8e86-5573cc26c1e5,"San Diego, California, United States",Company_N,Greater San Diego Area,Administrative Assistant,,8/1/2019,,8/1/1992,6
c5a160a5-232b-46be-8063-54a269844724,"San Diego, California, United States",Company_N,,SOX Consultant,Recommendations (1),6/1/2005,8/1/2008,6/1/2005,7.3
8953ebc5-d40b-4b39-b8e3-4380b394f292,"Memphis, Tennessee, United States",Company_N,Shelby Drive,Quality Assurance Technician,Inspection and repair of instruments to determine the stability and quality before they are used in a surgical setting,5/1/2013,,12/1/1991,4.4
f64a6396-9148-46e0-9a49-c6f94db071f5,"Lisse, South Holland, Netherlands",Company_N,"Amsterdam, Noord-Holland, Nederland",ops,,6/1/2020,,5/1/1999,4
f64a6396-9148-46e0-9a49-c6f94db071f5,"Lisse, South Holland, Netherlands",Company_N,"Amsterdam en omgeving, Nederland",ops,,12/1/2015,12/1/2018,5/1/1999,4
ed66bc8b-d031-4160-b54e-4ff5b7e3eac8,"Scottsdale, Arizona, United States",Company_N,"Arizona, United States",Area Sales Manager,,6/1/2020,,12/1/2006,4.8
ed66bc8b-d031-4160-b54e-4ff5b7e3eac8,"Scottsdale, Arizona, United States",Company_N,"Scottsdale, Arizona",Sales Specialist,2019 Chairman's Club Recipient,1/1/2017,6/1/2020,12/1/2006,4.8
c901eeed-3045-4ff1-bf09-6d2403bd5377,"Sacramento, California, United States",Company_N,,Administrative Assistant,Greeted clients and candidates,9/1/2009,12/1/2010,9/1/2009,5.6
fbafeede-451b-45da-88eb-d2c34a380945,"Seattle, Washington, United States",Company_N,"Seattle, Washington",Spine Specialist,,7/1/2018,,1/1/2013,5
fbafeede-451b-45da-88eb-d2c34a380945,"Seattle, Washington, United States",Company_N,Greater Seattle Area,Spine Associate,,8/1/2016,10/1/2018,1/1/2013,5
21674349-1004-4eff-8ce0-0bfc130dc687,"Barcelona, Catalonia, Spain",Company_N,"Barcelona Area, Spain",Country Director,,9/1/2013,,1/1/1990,5.8
d258ae28-0825-4c7b-b14e-df5b21275d8e,"San Diego, California, United States",Company_N,Greater San Diego Area,Senior Associate Product Manager,MAS PLIF PROCEDURE ,3/1/2015,10/1/2017,6/1/2010,7.9
d258ae28-0825-4c7b-b14e-df5b21275d8e,"San Diego, California, United States",Company_N,Greater San Diego Area,Marketing Associate,MAS PLIF PROCEDURE,11/1/2013,3/1/2015,6/1/2010,7.9
d258ae28-0825-4c7b-b14e-df5b21275d8e,"San Diego, California, United States",Company_N,,Intern,Intern with the product development and marketing department.,6/1/2012,8/1/2012,6/1/2010,7.9
d258ae28-0825-4c7b-b14e-df5b21275d8e,"San Diego, California, United States",Company_N,,Intern,Intern with the product development and marketing department.,6/1/2010,7/1/2010,6/1/2010,7.9
91e6f78f-3b47-40d3-84c4-6766f53a7e10,"Carlsbad, California, United States",Company_N,"Oklahoma City, Oklahoma",Sales & Marketing Team Leader,Independent Sales Representative,5/1/2004,7/1/2009,9/1/1999,4.1
707ba3b7-870f-4664-9dfd-737f440e1874,"Rehren, Lower Saxony, Germany",Company_N,Bremen,Spine Specialist Neuromonitoring / IOS Technology,,1/1/2017,,9/1/2010,4.3
707ba3b7-870f-4664-9dfd-737f440e1874,"Rehren, Lower Saxony, Germany",Company_N,Bremen,Spine Specialist,,6/1/2014,12/1/2016,9/1/2010,4.3
d9c5d352-ce76-4a15-8194-9bf9330dd9c1,"Hechuan District, Chongqing, China",Company_N,,Manager,,4/1/2004,,4/1/2004,3.9
70e1143a-62fb-494e-96de-7ece3840bb35,"Mt. Joy, Pennsylvania, United States",Company_N,"Lancaster, Pennsylvania Area",CNIM Certified -- Clinical Neurophysiologist,Surgical Neurophysiologist,1/1/2011,8/1/2016,9/1/2005,2
70e1143a-62fb-494e-96de-7ece3840bb35,"Mt. Joy, Pennsylvania, United States",Company_N,Greater San Diego Area,"Associate Product Manager, IOS",Integrated Operative Solutions -- NVM5Â® procedural solutions.,10/1/2013,6/1/2014,9/1/2005,2
53d7a96d-9879-4157-a391-efa2f8a91f2f,"San Diego, California, United States",Company_N,"San Diego, California, United States",Sr. Development Engineer,,11/1/2020,,5/1/2015,2.5
53d7a96d-9879-4157-a391-efa2f8a91f2f,"San Diego, California, United States",Company_N,"San Diego, CA",Development Engineer,,6/1/2018,11/1/2020,5/1/2015,2.5
53d7a96d-9879-4157-a391-efa2f8a91f2f,"San Diego, California, United States",Company_N,Greater San Diego Area,Development Engineering Intern,,6/1/2017,6/1/2018,5/1/2015,2.5
85204a7f-dcf3-49ee-8550-9979a74b0ea3,"Chula Vista, California, United States",Company_N,"San Diego, California, United States",Buyer,,3/1/2020,,6/1/2011,4.3
ac817046-3c3a-4c7e-96fa-b4f90ffd91b4,"Broomfield, Colorado, United States",Company_N,,Senior Vice President Global Operations,"Responsible for supply chain & field logistics, distribution, manufacturing, quality assurance, international operations, real estate & facilities and a business transformation office for Company_N's growing 1B+ global enterprise.",1/1/2020,,7/1/2002,4.5
ac817046-3c3a-4c7e-96fa-b4f90ffd91b4,"Broomfield, Colorado, United States",Company_N,"West Carrollton, Ohio",Vice President of Manufacturing,,9/1/2018,1/1/2020,7/1/2002,4.5
fd5a954b-dba3-43a3-8aa1-6787161ff6ac,"Jupiter, Florida, United States",Company_N,Florida,Consultant,Retained as a consultant after Company_N acquisition of Ellipse Technologies,2/1/2016,9/1/2017,12/1/2010,3.3
f654b883-0555-4998-a00f-aa441fed4cbc,"San Diego, California, United States",Company_N,"San Diego, California",Project Engineer,,11/1/2019,,7/1/2007,7.7
2a256fdd-1fcc-42b3-9712-bcc57f5c7ad0,"Annapolis, Maryland, United States",Company_N,Maryland,Senior Sales consultant,Directly responsible for procuring new business from strategic accounts ,4/1/2009,9/1/2010,1/1/2000,4
ad01efc0-1747-4fb9-9985-e982c204b03d,"Alexandria, Virginia, United States",Company_N,Greater San Diego Area,Assistant Controller,"â€¢ Leader of large corporate team of 3 managers and 18 team members in G/L, AR and AP ",8/1/2007,3/1/2011,4/1/1990,7.1
35522274-75df-4b91-be08-1b86afa96400,"San Marcos, California, United States",Company_N,Greater San Diego Area,"Specialist, Supplier Quality (contract)",Recommendations (1),7/1/2013,1/1/2014,2/1/1992,7.3
5363b8bb-cd38-4ebc-b19d-abc4218ea2d1,"Cornelius, North Carolina, United States",Company_N,"Charlotte, North Carolina",Spine Specialist,,1/1/2019,,3/1/1997,6.4
5363b8bb-cd38-4ebc-b19d-abc4218ea2d1,"Cornelius, North Carolina, United States",Company_N,"Charlotte, North Carolina Area",Spine Specialist,,5/1/2014,1/1/2019,3/1/1997,6.4
1534010c-e06e-4509-b5f5-716d52b4cbc8,"San Diego, California, United States",Company_N,,"Sr. Administrative Assistant, Office of the Chairman & CEO",Recommendations (1),4/1/2017,9/1/2018,6/1/1998,7.4
1534010c-e06e-4509-b5f5-716d52b4cbc8,"San Diego, California, United States",Company_N,Greater San Diego Area,Lead Talent Acquisition Coordinator,,1/1/2017,4/1/2017,6/1/1998,7.4
1534010c-e06e-4509-b5f5-716d52b4cbc8,"San Diego, California, United States",Company_N,,Executive Assistant,,6/1/2010,1/1/2017,6/1/1998,7.4
c7ef9bcd-fe64-4695-9d45-538a2b112b32,"Snellville, Georgia, United States",Company_N,Greater Atlanta Area,Neurophysiologist,"â€¢ Performs all modalities of neurophysiologic intraoperative monitoring including, SSEP, BAEP, EEG, EMG, and tc-MEP per Impulse Monitoring protocols.",7/1/2013,5/1/2019,10/1/2006,5.1
85ee32e2-a786-49d6-a2e7-a87c8efc3661,"Washington, District of Columbia, United States",Company_N,"San Diego, CA","Executive Assistant, SVP Global Human Resources",,3/1/2012,6/1/2013,10/1/1999,3.5
dcde74ab-e4e0-481d-888c-522df2639385,"Milan, Lombardy, Italy",Company_N,"Milan Area, Italy",Finance Manager Southern Europe,,1/1/2015,5/1/2019,4/1/1996,3.8
46a0561e-1a71-433a-8be7-17876fbd6daa,"San Diego, California, United States",Company_N,Greater San Diego Area,Global Marketing,,1/1/2019,3/1/2020,1/1/2006,3.8
9fbb8d51-000b-4d29-8131-78ff42e6e762,"Noblesville, Indiana, United States",Company_N,"Sydney, Australia",VP/Managing Director,"VP/Managing Director/Officer of Company_N's Australia and New Zealand subsidiary. Lead a team of 60+ personnel, covering Sales, Marketing, Operations, Finance and HR. Grand Champions Award winner 2017 and Leader of the Year Award 2017. Reported directly to the global CEO in this role. Successfully transitioned the sales team, corporate management and support functions over the last 2.5 years into one of the top performing and market leading spine organizations in the ANZ market.",1/1/2017,11/1/2019,1/1/1990,1.4
9fbb8d51-000b-4d29-8131-78ff42e6e762,"Noblesville, Indiana, United States",Company_N,,Sales Director,"Responsible for the North Texas sales team for Company_N. Overall responsibilities include daily field sales activities, sales growth and professional development of the sales group, interaction with key Surgeons, Hospital Administration and IDN/GPO systems. Objectives for the team, build Company_N brand recognition, exceed revenue and growth expectations, develop longterm sustainble results, and initiate individual succession and personal development plans.",4/1/2015,1/1/2017,1/1/1990,1.4
11b3056e-336d-4ff8-80ad-cfa6e603d09b,"San Diego, California, United States",Company_N,"San Diego, California",Document Control Analyst,,11/1/2015,4/1/2017,5/1/2011,3.9
a186b25d-9e8f-40cf-beee-094b184ee644,"Broomfield, Colorado, United States",Company_N,"Denver, Colorado, United States",Sr Development Engineer,,10/1/2020,,6/1/2010,6
bb372958-e87b-4a27-a72c-fcfbcbd6706d,"San Diego, California, United States",Company_N,Greater San Diego Area,"Manager, Business Intelligence",,1/1/2012,11/1/2014,11/1/2000,5.4
bb372958-e87b-4a27-a72c-fcfbcbd6706d,"San Diego, California, United States",Company_N,,Senior BI Developer,,11/1/2008,12/1/2011,11/1/2000,5.4
bd4e888b-fa30-4b3f-b8c8-2e581c1e3311,Singapore,Company_N,Singapore,Finance director APAC,,6/1/2020,,3/1/2007,6.8
bd4e888b-fa30-4b3f-b8c8-2e581c1e3311,Singapore,Company_N,"Amsterdam Area, Netherlands",Director Business Development EMEA &SEA,,4/1/2018,5/1/2020,3/1/2007,6.8
bd4e888b-fa30-4b3f-b8c8-2e581c1e3311,Singapore,Company_N,"RÃ©gion de Amsterdam, Pays-Bas","Senior Market Development Manager Central & Eastern Europe, Middle East and Africa",,5/1/2016,4/1/2018,3/1/2007,6.8
bd4e888b-fa30-4b3f-b8c8-2e581c1e3311,Singapore,Company_N,"Amsterdam Area, Netherlands",Finance Manager Central Europe,,6/1/2014,4/1/2016,3/1/2007,6.8
d0e647f3-d670-4333-b7a8-2eca8376ee84,"West Milton, Ohio, United States",Company_N,"Dayton, Ohio Area",Sr. CNC Programmer,"Process development. Star Swiss lathe programmer using Partmaker Cam system. Mikron 5 axis mill programming using Mastercam. Process drawings, tool design, and fixture design using Solidworks. Medical devices.",9/1/2010,,6/1/2001,6.5
55081007-691c-4b4d-aa42-1e65b6c7cd07,"Poway, California, United States",Company_N,,Accounts Receivable Specialist,,1/1/2001,12/1/2006,1/1/1982,6.2
c51a2049-e9e9-4adc-85fd-249f4666e71a,"Westminster, Colorado, United States",Company_N,,Spine Specialist,"Sold innovative, disruptive surgical techniques to Neurosurgeons and Orthopedic-Spine surgeons including implants / hardware and biologics.",2/1/2009,10/1/2011,12/1/1996,5.3
959e0ad7-5d1f-4a70-aef4-dbb685bf9e70,"The High, England, United Kingdom",Company_N,Germany,Spine Specialist,,9/1/2014,2/1/2015,6/1/2007,2.9
959e0ad7-5d1f-4a70-aef4-dbb685bf9e70,"The High, England, United Kingdom",Company_N,london,Spine Associate,,1/1/2013,8/1/2014,6/1/2007,2.9
201ce338-8a60-4b77-ae50-6534dcac5e97,"San Diego, California, United States",Company_N,,Sales Associate,,1/1/2016,12/1/2018,1/1/2010,3.1
bf5ac604-9be4-46a8-9754-51454fb3e649,"San Diego, California, United States",Company_N,Greater San Diego Area,Development Engineer,,6/1/2018,,7/1/2014,5.7
15d51b8a-bbd6-4f14-88e4-381cf528c044,"Sassari, Sardinia, Italy",Company_N,,Agente di Commercio,,7/1/2013,,6/1/1996,1.9
bb1bc143-71cc-4b87-90b6-465f6a9fd0c7,"San Diego, California, United States",Company_N,Greater San Diego Area,Director Of Procurement,,3/1/2017,,6/1/2008,5.4
bb1bc143-71cc-4b87-90b6-465f6a9fd0c7,"San Diego, California, United States",Company_N,Greater San Diego Area,"Manager, Supply Chain & Strategy",,3/1/2015,3/1/2017,6/1/2008,5.4
bb1bc143-71cc-4b87-90b6-465f6a9fd0c7,"San Diego, California, United States",Company_N,,Strategic Sourcing,,6/1/2013,3/1/2015,6/1/2008,5.4
20c94334-66a7-4b6a-9863-b0d2c96c035f,"Memphis, Tennessee, United States",Company_N,,Quality Techinican,,9/1/2009,7/1/2018,9/1/2009,6.2
20c94334-66a7-4b6a-9863-b0d2c96c035f,"Memphis, Tennessee, United States",Company_N,,Quality inspection,,9/1/2009,3/1/2013,9/1/2009,6.2
04442b12-2a41-492b-8ced-6dc301b44655,"Oklahoma City, Oklahoma, United States",Company_N,,Senior HR Coordinator,,2/1/2015,8/1/2016,5/1/2011,5.2
04442b12-2a41-492b-8ced-6dc301b44655,"Oklahoma City, Oklahoma, United States",Company_N,,Associate HR Coordinator,,7/1/2013,2/1/2015,5/1/2011,5.2
96e4ae05-3845-4fd8-a528-71a7cc9aeb3f,Colombia,Company_N,"BogotÃ¡ D.C., Colombia",Services Sales Specialist,,9/1/2018,,1/1/2016,4.3
c708d922-2f50-4c06-bd8a-7c081f20a282,"San Jose, California, United States",Company_N,Greater San Diego Area,Senior Quality Engineer,,8/1/2019,10/1/2020,7/1/2011,2.8
c708d922-2f50-4c06-bd8a-7c081f20a282,"San Jose, California, United States",Company_N,"San Diego, California",Quality Engineer,-Supported design control activities as the lead QE for a total of 15 new product launches and line extensions,6/1/2017,10/1/2020,7/1/2011,2.8
3104b074-cc8a-4ac1-875a-f18c4ae8657a,"Irvine, California, United States",Company_N,"Aliso Viejo, California",Lead Manufacturing Technician,,2/1/2019,,6/1/2015,3.5
3104b074-cc8a-4ac1-875a-f18c4ae8657a,"Irvine, California, United States",Company_N,"Aliso Viejo, California",SR. Manufacturing Technician,,1/1/2018,2/1/2019,6/1/2015,3.5
3104b074-cc8a-4ac1-875a-f18c4ae8657a,"Irvine, California, United States",Company_N,"Aliso Viejo, California",Manufacturing Technician,,1/1/2016,12/1/2017,6/1/2015,3.5
3104b074-cc8a-4ac1-875a-f18c4ae8657a,"Irvine, California, United States",Company_N,"Aliso Viejo, California",Assembler,,6/1/2015,1/1/2016,6/1/2015,3.5
0ca196da-c489-4fb9-ae9e-ba84340f0593,"San Diego, California, United States",Company_N,Greater San Diego Area,"Associate Manager, Desktop Support",,3/1/2015,4/1/2016,1/1/2005,5.5
0ca196da-c489-4fb9-ae9e-ba84340f0593,"San Diego, California, United States",Company_N,Greater San Diego Area,"Team Lead, Desktop Support",,8/1/2014,3/1/2015,1/1/2005,5.5
0ca196da-c489-4fb9-ae9e-ba84340f0593,"San Diego, California, United States",Company_N,Greater San Diego Area,Desktop Support Technician,,8/1/2013,8/1/2014,1/1/2005,5.5
d3e14b1f-3f85-4ea6-a35d-37736ddb7812,"Yucaipa, California, United States",Company_N,,Sales Manager,â€¢ First in Training Management Course (25 in class),1/1/2005,12/1/2007,1/1/1994,4.9
0c5fba73-f0b5-4a49-b648-a3d210a15f42,"Bremen, Bremen, Germany",Company_N,Deutschland,Customer Service Representative,,10/1/2020,,2/1/2006,2.9
0a452240-3e16-424c-8032-8b2826241b22,"San Diego, California, United States",Company_N,,Principal Software Engineer,Software Projects:,8/1/2000,4/1/2011,3/1/1985,3
eb0ea179-c06a-4669-9d79-664af32ccc95,"Boca Raton, Florida, United States",Company_N,,Senior Spine Specialist,,9/1/2012,1/1/2017,1/1/1991,6.9
594d2093-6a37-4149-8a26-608f0e4f6e44,"Alpine, California, United States",Company_N,Greater San Diego Area,Customer Experience Coordinator,Serve as the liaison between Company_N and our surgeon customers for all R&D and business development engagements.,8/1/2019,,7/1/2015,6.9
594d2093-6a37-4149-8a26-608f0e4f6e44,"Alpine, California, United States",Company_N,Greater San Diego Area,"Senior Administrative Assistant, US Commercial","Arrange all travel for multiple executives including flights, hotel reservations, and ground transportation",2/1/2018,8/1/2019,7/1/2015,6.9
594d2093-6a37-4149-8a26-608f0e4f6e44,"Alpine, California, United States",Company_N,San diego,"Administrative Assistant, US Commercial",,2/1/2016,2/1/2018,7/1/2015,6.9
594d2093-6a37-4149-8a26-608f0e4f6e44,"Alpine, California, United States",Company_N,Greater San Diego Area,Operations Coordinator,"Used excellent customer service skills to welcome on-site VIP customers, vendors, and other visitors then directed them to appropriate meetings ",7/1/2015,2/1/2016,7/1/2015,6.9
fe8e1d1e-f58f-4271-af8c-7ed88d1cdbc9,"Beeville, Texas, United States",Company_N,"Corpus Christi, Texas Area","R. EP T., CNIM Surgical Neurophysiologist",,11/1/2019,,1/1/2006,4.9
441df5ed-da4b-4d36-8f14-b1b0294501e3,"Newport Beach, California, United States",Company_N,,Project Manager,,6/1/2020,,10/1/2009,4.6
441df5ed-da4b-4d36-8f14-b1b0294501e3,"Newport Beach, California, United States",Company_N,,Surgical Neurophysiologist,"I run electrophysiologic studies to validate the functional integrity of patients nervous systems and work closely with surgeons to identify and localize nervous tissue. I train others too. I continually maintain relationships with accounts, and develop business opportunities.",4/1/2016,6/1/2020,10/1/2009,4.6
